2024-02-15 21:49:39,440 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:49:40,595 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:49:42,049 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:49:43,413 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:49:44,833 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:49:46,196 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:49:47,549 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:49:48,894 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:49:50,334 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:49:51,725 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:49:53,129 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:49:54,518 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:49:55,707 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:49:56,992 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:49:58,264 INFO {'map_index': 6, 'loc_tx_opt': array([42, 55])}
2024-02-15 21:49:59,407 INFO {'map_index': 4, 'loc_tx_opt': array([24, 53])}
2024-02-15 21:50:00,625 INFO {'map_index': 7, 'loc_tx_opt': array([14,  8])}
2024-02-15 21:50:01,863 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:50:03,260 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:50:04,656 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:50:06,045 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:50:07,424 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:50:08,652 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:50:10,043 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:50:11,520 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:50:12,926 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:50:14,214 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:50:15,669 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:50:16,987 INFO {'map_index': 4, 'loc_tx_opt': array([24, 53])}
2024-02-15 21:50:18,198 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:50:19,429 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:50:20,597 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:50:21,823 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:50:22,996 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:50:24,363 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:50:25,729 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:50:27,142 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:50:28,617 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:50:29,956 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:50:31,415 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:50:32,814 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:50:34,294 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:50:35,747 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
